#Star             Xc        Yc      Mag      Merr  Airmass UT             V       B-V     V-I      R-I   nV nBV nVI nRI 
  L104-338       1268.727   770.797  15.469   0.023 1.72800    1.750587  16.074   0.590   0.701   0.356  94  70  92  56
  L104-339        569.795   944.183  14.584   0.011 1.72800    1.750587  15.474   0.836   0.947   0.452  96  77  95  47
  L104-S46       2025.921   475.090  16.085   0.043 1.72800    1.750587  16.890   0.730   0.817   0.399  98  76  95  48
  L104-S47       1380.720   529.624  16.064   0.038 1.72800    1.750587  17.481   1.279   1.464   0.651  93  68  90  48
  L104-S51        393.892   784.913  16.987   0.092 1.72800    1.750587  18.046   0.911   1.088   0.534  84  68  82  50
  L104-S53        531.801   901.214  16.364   0.051 1.72800    1.750587  17.361   0.819   0.925   0.449  90  72  90  46
  L104-S56       1730.109  1128.655  15.439   0.022 1.72800    1.750587  16.203   0.706   0.817   0.411 102  79  96  51
  L104-S61       1710.765  1721.288  17.051   0.101 1.72800    1.750587  17.835   0.586   0.682   0.360  96  75  88  56
  L104-S62       1771.745  1749.406  16.078   0.040 1.72800    1.750587  16.748   0.616   0.718   0.366  96  76  95  56
  L104-S66       1534.673  2017.246  15.338   0.022 1.72800    1.750587  16.589   1.157   1.350   0.601  84  61  79  47
  L104-S201        85.326   103.941  16.762   0.075 1.72800    1.750587  19.314   1.532   2.561   1.495  63  25  63  44
  L104-S204      1986.581   187.484  17.202   0.111 1.72800    1.750587  19.301   1.490   2.117   1.138  67  25  67  49
  L104-S206      1752.688   209.140  17.730   0.176 1.72800    1.750587  18.458   0.518   0.660   0.344  88  72  81  49
  L104-S211       526.626   301.327  18.284   0.307 1.72800    1.750587  19.815  80.184   0.951   0.447  48   0  48  35
  L104-S219      1754.169   614.442  19.003   0.564 1.72800    1.750587  20.658  79.341   0.874   0.412  21   0  21  20
  L104-S223      1663.242   650.941  16.892   0.085 1.72800    1.750587  18.138   0.922   1.061   0.497  95  69  86  42
  L104-S226        81.652   829.350  19.023   0.611 1.72800    1.750587  20.247   1.131   1.316   0.582  34  12  34  34
  L104-S229      1919.184   876.833  18.703   0.441 1.72800    1.750587  19.973   0.377   0.474   0.230  42  36  26  26
  L104-S232      1076.046   946.822  17.313   0.126 1.72800    1.750587  19.326   1.486   2.243   1.225  62  22  62  44
  L104-S233      2013.337   965.406  18.244   0.302 1.72800    1.750587  20.691  79.308   1.218   0.582  16   0  16  18
  L104-S234      1122.439   993.428  18.429   0.340 1.72800    1.750587  19.422   0.566   0.722   0.376  62  48  57  39
  L104-S235       842.918  1016.533  19.416   0.868 1.72800    1.750587  19.942   0.976   1.146   0.538  41  17  41  36
  L104-S238      1636.574  1059.269  17.997   0.235 1.72800    1.750587  20.055   1.533   2.026   1.029  37   9  37  36
  L104-S240       155.660  1092.633  19.332   0.795 1.72800    1.750587  20.449   0.695   0.800   0.404  32  14  20  20
  L104-S242       464.239  1160.211  18.323   0.320 1.72800    1.750587  20.302   1.281   1.532   0.722  35  12  35  33
  L104-S243       654.964  1166.846  17.690   0.174 1.72800    1.750587  19.732   1.428   1.759   0.866  52  19  52  47
  L104-S244      1196.787  1172.806  17.725   0.183 1.72800    1.750587  20.280  79.719   2.555   1.470  35   0  35  40
  L104-S245      1862.134  1195.307  18.222   0.291 1.72800    1.750587  19.131   0.551   0.684   0.366  81  63  69  49
  L104-S247      1455.838  1223.255  17.387   0.129 1.72800    1.750587  19.905   1.592   2.106   1.103  38  12  38  38
  L104-S248      1775.100  1242.715  17.654   0.174 1.72800    1.750587  19.447   1.430   1.706   0.791  63  22  63  52
  L104-S251      1648.714  1307.996  21.751   7.373 1.72800    1.750587  20.436   0.568   0.740   0.397  32  17  22  22
  L104-S254       521.590  1330.493  18.235   0.283 1.72800    1.750587  19.726   0.727   0.840   0.450  53  34  48  38
  L104-S255       166.337  1351.893  19.984   1.405 1.72800    1.750587  20.452   0.502   0.563   0.322  29  14  16  16
  L104-S266       483.881  1504.349  18.444   0.364 1.72800    1.750587  18.810   0.436   0.590   0.319  81  64  68  47
  L104-S268      1188.702  1540.681  17.563   0.157 1.72800    1.750587  19.562   1.408   1.801   0.902  57  16  57  44
  L104-S271        70.439  1573.959  19.738   1.137 1.72800    1.750587  20.307   0.714   0.880   0.432  29  14  24  24
  L104-S274       409.233  1630.465  19.059   0.626 1.72800    1.750587  19.529   0.469   0.601   0.330  57  46  38  34
  L104-S276       545.480  1672.200  18.302   0.312 1.72800    1.750587  20.404   0.578   0.745   0.395  26  15  20  20
  L104-S285       642.269  1916.532  17.424   0.138 1.72800    1.750587  20.062  79.937   2.361   1.336  21   0  21  33
  L104-S287      1507.450  1952.959  18.508   0.361 1.72800    1.750587  19.478   0.440   0.616   0.346  51  37  39  39
  L104-S291      1724.444  2116.873  17.671   0.170 1.72800    1.750587  19.812   1.501   2.228   1.201  34  14  34  46
  L104-S295      1739.399  2246.984  17.637   0.169 1.72800    1.750587  20.080   0.987   1.235   0.552  28  14  28  36
  L104-S296      1573.070  2265.292  18.477   0.352 1.72800    1.750587  20.208  79.791   1.962   0.992  28   0  28  41
  L104-S297      1411.367  2292.198  18.525   0.378 1.72800    1.750587  20.868  79.131   2.224   1.186   9   0   9  17
  L104-S300      1562.937  2333.794  18.297   0.302 1.72800    1.750587  18.961   0.486   0.665   0.350  75  56  66  50
  L104-S301      1742.252  2340.771   0.000   0.000 1.72800    1.750587  20.604   0.566   0.713   0.367  22  13  14  14
  L104-S302      1778.663  2400.033  17.736   0.179 1.72800    1.750587  19.002   1.117   1.432   0.677  69  40  69  53
  L104-S307      1533.216  2520.331  20.323   1.957 1.72800    1.750587  20.256   1.246   1.591   0.719  23   7  23  29
  L104-S309      1995.262  2560.099  17.705   0.179 1.72800    1.750587  19.954   1.539   1.953   0.971  24   8  24  29
  L104-S313      1733.415  2688.100  18.685   0.432 1.72800    1.750587  20.099   0.734   0.939   0.442  24  14  24  26
